emb0,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,label,file_n,sample_n,file_name,loss,reconstruction_loss,divergence_loss,stoicheometry_loss
12.732543,6.359308,12.378014,15.895681,10.166983,2.5207984,74.89638,23.257698,-0.6747829,3.4870777,4.683394,4.162903,13.826677,5.7364335,5.0487065,-4.766481,7.384124,27.481022,9.453413,8.223386,4.3076916,0.75437546,17.591139,13.317566,2.7472472,1.1266305,-1.4365904,13.567218,6.7439976,3.7287688,-0.81138176,2.4964623,liver cancer - patient 3196,1,3989,liver cancer - patient 3196_10000,169372.42,166435.78,2936.6401,0.0
1.188843,15.001073,1.6532688,8.896325,0.7830639,32.898277,3.5219305,5.780794,46.8508,95.248795,107.715096,7.5881376,14.051709,13.91599,-1.6371734,-12.87764,13.525034,2.8609638,6.306073,19.321634,0.6707554,-1.5860165,4.162031,2.8315034,74.4753,3.9133348,45.49054,154.16336,16.029718,19.048199,0.9706121,34.59428,liver cancer - patient 3196,1,2154,liver cancer - patient 3196_10000,1584056.2,1562244.8,21811.53,0.0
25.07346,10.587482,22.781502,37.39693,18.749466,4.9992647,443.27692,61.816032,-0.6321308,5.530689,9.12284,6.056698,25.936813,10.25065,6.393468,-6.8984632,14.319523,83.40266,15.108881,12.017275,7.72963,-0.7935381,32.369083,24.338177,5.3756366,2.0271482,-1.7057796,30.336569,14.669063,3.8700738,-0.8921702,3.7360804,liver cancer - patient 3196,1,6987,liver cancer - patient 3196_10000,3441166.8,3344271.2,96895.414,0.0
15.325521,4.667501,13.102732,22.507961,12.892395,2.6218348,147.28423,23.83292,-0.72907495,2.9086304,3.4820104,4.991203,16.295689,4.4697723,6.5412884,-4.462127,9.0515175,38.649822,11.817151,9.339302,4.840871,2.6223946,23.971512,18.477331,2.6199958,2.347126,-1.7880657,15.651672,7.5150995,3.833092,1.433729,1.8594527,liver cancer - patient 3196,1,4443,liver cancer - patient 3196_10000,470509.03,460108.03,10401.009,0.0
9.701801,9.435636,15.157381,12.01062,11.195996,3.9388547,44.985897,24.150217,0.107646644,7.3255196,9.112101,4.668723,13.645805,10.650477,3.9835968,-6.8328605,7.68876,19.0644,5.316641,9.406938,5.795595,-1.5682266,11.161298,16.555347,4.5793877,0.45694417,0.21372557,16.831789,9.591354,2.5004342,-3.5489814,5.5112696,liver cancer - patient 3196,1,6859,liver cancer - patient 3196_10000,129250.96,127752.305,1498.658,0.0
22.907846,35.470825,62.134987,36.945934,30.32671,10.578092,415.92926,276.1061,1.0580547,19.85698,44.499866,10.976942,51.353203,35.078846,6.507392,-15.010938,13.285569,107.30364,8.753026,21.5542,12.1108,-4.3330417,33.51919,86.72398,7.745347,-0.33314553,0.54068625,127.81243,35.13815,4.597664,-11.163133,16.274158,liver cancer - patient 3196,1,8848,liver cancer - patient 3196_10000,5619119.0,5485871.0,133247.97,0.0
13.087356,3.0530546,9.024737,19.899578,11.941044,1.5235043,63.591698,15.205965,-1.0816969,1.3893319,1.9620473,3.056118,12.329507,2.641746,5.9119825,-2.6925967,8.0260935,24.292398,7.2979345,10.2655945,3.992653,5.083611,22.516026,18.742132,2.2520366,0.8649793,-1.999405,8.049835,5.3586802,3.6619473,3.6219816,0.79494977,liver cancer - patient 3196,1,3752,liver cancer - patient 3196_10000,178911.84,176675.94,2235.9033,0.0
-0.34472513,18.05382,9.435937,4.277853,9.776794,11.064085,0.32943612,10.711744,5.145052,35.0299,34.50228,4.901107,10.621433,24.074684,1.1068647,-12.250705,4.720987,1.7227757,-1.6875756,21.979523,4.2975793,-3.0668516,4.529744,15.633864,9.971214,-1.3786339,6.756482,39.729515,8.2286415,2.4912887,-9.932808,20.232868,liver cancer - patient 3196,1,143,liver cancer - patient 3196_10000,128830.84,126835.58,1995.2661,0.0
0.680413,0.9741672,2.2280228,0.43808258,1.1507554,0.32971543,0.9281553,2.3566322,-0.15670651,1.8181541,0.37384236,1.4000025,1.8830614,0.9891999,1.5707972,0.18310261,1.4559053,1.3773177,1.2245202,1.3769927,0.07269257,0.76032287,2.1948473,1.8721565,1.1516227,0.22934276,0.7273463,1.9128085,0.14104712,0.75882137,0.28079826,0.70329094,liver cancer - patient 3196,1,2648,liver cancer - patient 3196_10000,2153.583,2132.1987,21.384176,0.0
17.673082,5.324065,9.993652,29.7872,15.65963,1.7201611,125.4946,15.958704,-0.24937564,1.6911156,1.9688599,3.9849145,17.265831,3.730806,7.2646914,-2.50766,9.589309,36.087288,8.5420885,14.679375,4.8923025,5.6088037,27.379286,27.976099,3.0988207,2.115882,-1.8049871,8.387046,7.5747824,5.231639,5.764036,1.1220567,liver cancer - patient 3196,1,5306,liver cancer - patient 3196_10000,443646.97,435712.12,7934.83,0.0
25.459839,15.788215,32.68618,40.276924,20.326206,7.5646467,451.10217,118.649254,-0.33173788,9.537923,19.17007,8.351007,31.382236,17.820244,6.369983,-10.547003,13.152848,98.858406,12.606125,14.885178,9.183248,-2.245462,34.386986,44.702988,5.747492,1.332819,-0.52527,54.41722,22.954819,4.376044,-5.5634794,7.9744787,liver cancer - patient 3196,1,8998,liver cancer - patient 3196_10000,4186903.5,4077854.8,109048.67,0.0
2.6656923,0.1122942,0.9111526,0.03849256,0.69002795,1.4021586,1.4455508,-0.08398318,3.3816235,3.7338586,0.93995684,2.2360854,2.0470424,-1.1160207,2.1141052,2.113219,0.6267017,1.8419082,1.600342,0.5941271,-1.4351864,1.3644321,0.5021856,0.6923679,2.2208245,1.4879993,3.5756419,1.3091086,1.4917265,2.903349,4.3448033,1.1639594,liver cancer - patient 3196,1,2861,liver cancer - patient 3196_10000,16340.66,16304.519,36.141144,0.0
5.9714346,0.6503066,0.5206126,1.9324105,3.0105476,2.1626077,2.2838957,-0.7900932,6.662697,4.6551695,0.79029894,2.8334942,5.1645217,-1.319286,3.504163,7.518793,1.1494386,3.5865076,0.30532664,1.8956345,-3.055015,1.8031859,0.68708634,3.5538716,2.8316126,1.5115162,5.7966022,-0.62681806,2.9995437,5.841176,5.7170463,2.361424,liver cancer - patient 3196,1,1282,liver cancer - patient 3196_10000,59412.45,59311.605,100.845665,0.0
57.37684,10.590116,27.128689,116.75037,28.074986,5.3026576,2921.3425,119.6911,-1.6646887,3.8648067,8.319801,9.174894,42.3696,9.6090355,8.3643,-7.716467,21.734205,280.05447,28.818947,17.952639,9.588011,1.3715888,80.82738,47.80925,5.6841383,3.3263848,-2.8892617,50.716484,22.354713,5.013375,1.5481597,3.1874802,liver cancer - patient 3196,1,7164,liver cancer - patient 3196_10000,126571960.0,122323760.0,4248196.5,0.0
21.991615,5.764617,12.803174,39.41577,18.595888,2.8349857,259.64288,25.3693,-0.8144126,2.2747996,2.503384,4.5566835,20.72062,4.3670993,7.823435,-3.8954306,12.461292,59.10668,12.617588,15.535946,6.076168,4.6884503,35.18955,33.30797,3.3364413,2.6010294,-2.3631263,13.710569,9.987884,5.02021,4.682008,1.5289071,liver cancer - patient 3196,1,5536,liver cancer - patient 3196_10000,1337133.1,1304301.6,32831.492,0.0
12.798639,4.1346507,9.057698,18.633104,12.514256,1.7655909,70.945145,13.74189,-0.66554,1.5751904,1.5944405,3.3265486,13.392311,3.138369,6.0755568,-2.0175319,8.930605,28.009188,7.3105373,10.575779,4.712552,4.104227,21.230078,20.070175,2.641187,1.4693145,-1.3674719,8.349574,6.259719,3.867853,4.709768,1.167764,liver cancer - patient 3196,1,5904,liver cancer - patient 3196_10000,198031.31,195371.75,2659.5627,0.0
0.5408256,9.904455,3.9451132,5.026613,3.377408,12.93467,1.1582978,6.097661,11.701871,27.86131,29.947292,5.1304936,7.702643,12.677107,-1.0859482,-10.421784,6.1480393,1.1810737,1.4794154,14.61285,2.271227,-1.8617663,2.0868304,5.784634,16.49688,1.0750895,13.158758,30.666996,7.262508,5.225157,-3.4928296,16.779655,liver cancer - patient 3196,1,1509,liver cancer - patient 3196_10000,238477.66,237248.02,1229.6337,0.0
9.306063,18.634026,23.507513,14.659628,15.4762535,7.078785,47.96844,56.56093,0.761344,16.335655,21.921417,5.954243,19.492683,21.72932,3.8896995,-10.819996,7.3419814,21.856321,2.83243,15.295147,7.712554,-4.115285,12.234728,32.76703,6.6612215,-0.7672347,1.4455067,35.008766,15.514437,2.6727657,-9.499243,11.819836,liver cancer - patient 3196,1,8215,liver cancer - patient 3196_10000,312572.75,308853.25,3719.5127,0.0
5.1045856,0.7173742,0.8252682,1.6432028,2.9897156,1.8594453,1.8118677,-0.28193825,5.0282927,3.7381146,0.679393,2.4570727,4.5516644,-0.8197914,3.3696485,6.387907,1.1686653,2.9358044,0.11523819,1.9154267,-2.3532057,1.6185658,0.87869596,3.4820576,2.2559497,1.0842237,4.5903254,-0.7033747,2.3807693,4.652734,4.6487255,1.9042561,liver cancer - patient 3196,1,1285,liver cancer - patient 3196_10000,43273.3,43202.582,70.71707,0.0
25.189745,15.765238,28.104946,40.434425,19.023653,5.6183414,488.76553,106.140045,-0.012940109,7.8979044,15.7870035,7.102375,31.247395,14.408892,7.232651,-9.239837,12.434768,95.30196,14.796281,14.325722,8.376001,-1.9748161,33.955715,34.434216,5.8698397,1.5162885,-0.8020716,46.248,17.020527,4.8362856,-4.3980064,6.3838015,liver cancer - patient 3196,1,8606,liver cancer - patient 3196_10000,4513066.0,4389743.0,123322.79,0.0
8.980094,10.640484,16.831635,11.456537,12.07139,4.620196,37.098755,26.538128,0.35698217,9.191893,11.269194,5.08597,14.097904,13.103079,3.630981,-7.742652,7.231029,17.699987,4.208289,10.786101,6.2547274,-2.1992407,10.382694,18.726818,5.211046,-0.099226475,0.6817043,18.874397,10.227441,2.4728906,-5.0330925,6.9632654,liver cancer - patient 3196,1,6864,liver cancer - patient 3196_10000,144672.52,143267.47,1405.0452,0.0
12.184147,4.107479,8.977882,19.427513,11.792436,1.7485778,68.42537,14.080821,-0.7922507,1.4448448,1.6150668,3.6135516,12.47263,3.5332534,5.7004137,-2.1407444,8.935139,27.629702,7.7086525,10.02912,4.5681934,3.7822049,19.70058,18.346539,2.5575998,1.616126,-1.433757,8.52405,6.3514805,3.4334621,4.2240896,1.1678715,liver cancer - patient 3196,1,5885,liver cancer - patient 3196_10000,180166.86,177695.4,2471.4595,0.0
25.224827,5.7274885,13.896747,57.786694,22.832512,2.439614,392.20493,28.648224,-1.6043088,1.1241926,3.050095,5.234617,24.223476,4.323025,8.373594,-3.5577924,12.524992,72.51681,13.782203,19.78305,6.735683,5.7097273,47.286007,39.68722,2.800508,2.1234589,-3.215623,15.781269,11.161608,4.241573,6.675988,1.4516491,liver cancer - patient 3196,1,380,liver cancer - patient 3196_10000,2854915.5,2778540.2,76375.18,0.0
14.303519,3.7962523,8.906883,27.25026,15.0942545,1.7902037,82.108246,12.7503605,-1.0438473,0.96601886,1.6544564,3.9947271,15.887468,3.1638608,6.124856,-1.6039646,8.117077,26.661842,6.5169625,15.271807,4.382537,6.2240067,24.8582,25.577023,2.391643,1.9363334,-2.312271,6.8256307,6.786087,3.8841848,6.7967196,0.7963799,liver cancer - patient 3196,1,384,liver cancer - patient 3196_10000,283843.12,280138.22,3704.8958,0.0
11.078892,1.9066095,5.825095,9.992882,12.345604,1.2095814,24.006804,5.168851,0.09798789,1.6081208,0.2519663,3.7812893,13.923489,1.7153392,5.622381,0.8916871,4.989203,11.7694235,1.7052429,14.662712,2.3520668,7.1369667,19.063644,24.1522,2.4014912,0.24676597,-0.28467023,1.0270207,3.4806645,5.683054,5.924509,0.3015381,liver cancer - patient 3196,1,3449,liver cancer - patient 3196_10000,153360.12,152643.2,716.9188,0.0
23.162033,4.974706,13.285391,37.0157,19.948214,2.1222293,279.83337,27.083027,-1.1039023,1.9191794,2.635659,4.3892546,24.043198,3.9658334,8.363721,-3.7585716,10.748779,57.92264,11.727696,17.449856,5.9952445,5.79694,45.713837,38.3846,3.109737,1.868626,-2.4537587,13.442179,8.961538,5.1177645,4.99286,1.2495198,liver cancer - patient 3196,1,4301,liver cancer - patient 3196_10000,1567287.5,1529091.8,38195.71,0.0
25.17659,5.277955,13.676885,41.880417,22.657055,2.2037706,309.72562,25.182644,-0.95279974,2.0515823,2.2970726,4.1529737,28.06953,4.1466217,8.391596,-3.5299716,11.014927,61.85654,11.81155,20.736362,6.12035,6.8409653,52.79402,46.299583,3.2367036,1.8412771,-2.50456,12.647166,9.631564,5.4805593,6.4545116,0.7783327,liver cancer - patient 3196,1,4273,liver cancer - patient 3196_10000,1942347.2,1895172.2,47175.008,0.0
7.1267586,1.288977,3.7449317,4.2317996,8.768393,1.2282839,9.126661,2.5712895,1.0017587,2.2095644,0.18274838,2.6424584,8.741432,0.5755065,4.6851873,1.9545047,2.8391004,6.130331,-0.087827384,9.244516,1.2217891,5.4598284,10.582617,14.409969,1.9615338,-0.31924576,0.5987458,-0.3447309,1.9364089,4.953528,3.8925118,0.5440519,liver cancer - patient 3196,1,3243,liver cancer - patient 3196_10000,78631.72,78414.12,217.6026,0.0
21.713902,2.328202,-5.365398,10.24509,-3.7016602,18.51977,19.51476,-4.0951414,272.7863,70.85241,28.148932,10.65023,8.566116,-4.7445664,-2.311097,1.4858773,7.8902416,11.476097,44.7166,-0.19824809,-7.601952,1.4624865,-1.1639863,-8.042107,86.68134,15.920934,170.80475,49.39771,29.76921,96.978,170.99648,15.1349945,liver cancer - patient 3196,1,1887,liver cancer - patient 3196_10000,4020910.0,3950980.5,69929.45,0.0
12.295996,2.335207,3.4159026,4.224757,15.164376,2.3700485,10.381163,1.3016104,3.9899948,4.784069,-0.49975032,3.824153,15.966151,0.44101244,7.0150437,6.0202065,3.0372214,5.6557646,-2.8355393,17.309425,-0.5542556,6.7334146,13.613789,35.362408,2.2822123,-0.9270044,1.7412255,-2.752237,3.0122485,7.45285,4.1154737,1.5422281,liver cancer - patient 3196,1,3220,liver cancer - patient 3196_10000,201807.56,200981.19,826.36847,0.0
20.406534,22.110088,33.298584,28.439545,21.084625,7.591911,264.84186,109.93612,0.55490005,13.960722,22.572655,8.099717,34.36581,21.187702,5.744714,-11.605502,11.012858,72.197525,9.573914,15.696394,9.757308,-3.2699277,24.879433,46.02948,5.928999,0.48995322,0.12280685,59.796585,23.029984,4.412166,-7.3882265,10.1943245,liver cancer - patient 3196,1,8767,liver cancer - patient 3196_10000,1845409.1,1803331.2,42077.9,0.0
11.998283,4.914981,10.26557,16.371576,9.492584,2.6809945,64.534996,18.098,-0.4872617,2.4195542,3.7948697,3.7717328,11.863552,5.452148,4.0655947,-3.7436748,8.657486,23.71807,7.729788,7.218424,4.88412,0.18354577,13.479135,12.267857,3.743977,1.5693628,-1.1132281,10.752324,6.7468033,2.3033607,0.97070587,1.7231848,liver cancer - patient 3196,1,7097,liver cancer - patient 3196_10000,132555.89,130425.78,2130.1018,0.0
13.223228,60.593277,73.715164,24.599653,32.004143,12.954149,154.94731,304.63467,1.6585195,37.13907,83.103546,10.1943245,45.707706,58.57817,5.6149564,-17.8099,11.156937,43.894573,3.132193,28.15218,12.479205,-6.2967944,22.042934,113.22263,10.97887,-1.9357415,2.4444084,156.98595,36.734932,3.5997028,-16.380667,26.700897,liver cancer - patient 3196,1,8329,liver cancer - patient 3196_10000,3671482.0,3596140.5,75341.555,0.0
32.733337,9.13031,23.873302,55.18948,22.235815,4.545063,860.0678,69.368004,-0.695518,4.228072,7.275433,6.9503727,29.785439,7.652746,8.6974945,-6.839721,16.120483,115.11909,21.916779,14.415637,6.987871,1.9361421,47.51514,31.404041,4.325235,3.458198,-2.1396847,33.22549,14.501404,5.1172285,0.13555652,3.3181224,liver cancer - patient 3196,1,4674,liver cancer - patient 3196_10000,11667716.0,11306960.0,360755.84,0.0
9.586065,6.000375,10.678757,12.455395,8.912892,2.7079208,43.202095,14.993151,-0.19628459,3.5151622,4.458927,3.1213274,10.488646,5.4771013,4.5087132,-3.827261,7.607261,18.929523,7.212968,6.888892,4.5818424,-0.030592203,11.295902,11.102814,2.9999037,1.9110944,-0.22986263,9.838484,6.559968,3.135408,-0.5609375,2.5948,liver cancer - patient 3196,1,5711,liver cancer - patient 3196_10000,84263.0,83194.445,1068.5581,0.0
9.412808,6.280915,11.844074,11.573593,8.741327,3.317235,43.21351,17.609306,-0.3806634,4.739146,5.957552,3.6288295,11.198849,6.8931117,3.9327004,-4.4822526,7.5350065,17.604418,6.0857625,7.344342,5.0646095,-0.87714845,11.052914,12.782099,4.05388,1.3727136,-0.032267153,11.261044,7.385607,2.5655522,-1.0339589,3.1299934,liver cancer - patient 3196,1,6783,liver cancer - patient 3196_10000,90978.375,89856.836,1121.5392,0.0
10.160478,4.0495358,8.886127,12.800503,8.772022,1.7643421,49.274124,14.904522,-0.4513455,2.1502109,1.9434512,2.9004166,11.142368,3.3727684,4.891367,-3.4568202,6.56491,18.868904,7.352375,7.2601213,3.8373928,2.3322506,14.716354,12.841087,2.2692358,1.5565438,-1.1724335,9.023266,5.165597,2.9912882,1.3833739,1.1722548,liver cancer - patient 3196,1,4230,liver cancer - patient 3196_10000,100168.76,98892.06,1276.6947,0.0
-0.16922748,6.6363106,4.62267,2.2410412,4.528531,5.3469415,0.5471516,6.322821,3.3554268,13.270008,11.596697,3.0393195,4.7041807,9.941658,1.1506388,-6.5113482,2.7499633,1.2083671,-1.0928707,10.461252,1.9214402,-1.405757,2.3087416,8.100805,5.4543076,-0.30019957,3.6030967,12.603935,3.8870745,2.076515,-4.898166,8.567839,liver cancer - patient 3196,1,174,liver cancer - patient 3196_10000,28774.082,28452.713,321.36896,0.0
2.796493,0.52729946,1.1731641,-0.40502626,1.5329261,0.9828966,1.1842045,0.2771901,3.313451,3.4802642,0.38884562,1.7195035,2.7328744,-1.2113206,2.7190225,2.805838,0.7411649,1.6568696,0.8216608,0.9105692,-1.724823,1.3002756,0.8796456,1.9493955,1.5481024,0.7831854,3.0874438,0.4972903,0.89218396,2.5563722,3.535767,0.8559717,liver cancer - patient 3196,1,2831,liver cancer - patient 3196_10000,15454.058,15418.918,35.14003,0.0
49.59798,8.302597,22.040257,116.66491,27.673485,4.3735204,2191.3284,87.82347,-1.6174114,2.7691736,5.8029857,8.780962,37.959656,7.854782,8.619173,-6.570708,19.700123,234.05386,26.79594,18.503607,9.78978,2.6564417,71.550186,54.21173,4.8490467,3.2219217,-3.2461977,38.109905,18.96447,4.966222,3.383212,2.2457247,liver cancer - patient 3196,1,7257,liver cancer - patient 3196_10000,72160050.0,69777060.0,2382995.2,0.0
28.24606,5.1467686,15.138098,53.45535,21.810493,2.6667066,419.18384,40.221848,-1.559952,2.1195693,3.6648617,5.3684034,24.124924,4.525482,8.671747,-4.732337,13.644415,83.25088,15.737674,16.63287,6.714985,5.656509,55.315502,38.086914,3.0389776,1.5872066,-2.9721215,19.861412,10.089927,5.1464577,3.8485556,1.4883587,liver cancer - patient 3196,1,3709,liver cancer - patient 3196_10000,3230821.5,3144577.2,86244.28,0.0
45.18132,59.75975,119.78351,84.04318,55.286716,13.271535,3124.3337,814.285,0.02313137,25.409245,56.376038,12.54582,99.37152,47.37851,8.541407,-16.614393,23.327278,349.60144,13.375103,29.37652,15.400184,-4.725133,73.33246,158.95325,9.806893,0.15508854,0.39410156,327.1697,78.24397,6.2067018,-11.141585,17.94781,liver cancer - patient 3196,1,7856,liver cancer - patient 3196_10000,179087890.0,173802050.0,5285843.0,0.0
13.919203,4.693535,9.845418,27.686161,13.880144,1.9247448,94.39749,15.079262,-1.1385949,1.1032664,2.0668535,3.6894,15.422346,3.9341333,5.7274013,-2.213449,8.576648,31.796223,8.974775,13.200008,5.169568,4.69643,25.844536,20.97084,2.449714,1.418479,-2.0983768,9.535194,7.67402,2.8223495,5.7135277,0.96204644,liver cancer - patient 3196,1,343,liver cancer - patient 3196_10000,293067.75,288390.88,4676.862,0.0
13.385122,2.7629337,4.0513434,5.5280337,17.302094,2.1267378,14.676924,1.9898536,3.2602143,4.054526,-0.27177656,4.103021,18.206142,0.9149341,7.1499414,5.1760244,3.50845,7.809348,-2.1763668,21.32667,0.0016428232,7.7414675,17.554853,42.69025,2.6087909,-0.9391158,1.3053352,-2.5230088,3.7187,8.639286,5.659228,1.5499482,liver cancer - patient 3196,1,3262,liver cancer - patient 3196_10000,240265.52,239051.25,1214.2693,0.0
33.47566,18.10284,36.06157,51.258865,26.379879,6.535411,938.1075,122.805115,-0.46242088,8.38513,15.808867,7.127946,38.705345,16.097979,7.482897,-9.482486,17.32686,140.42621,16.75305,15.820915,10.022999,-1.9388269,43.639885,39.224022,6.696848,1.3789806,-1.6191756,58.525814,21.955906,4.544573,-3.5032206,6.262415,liver cancer - patient 3196,1,7005,liver cancer - patient 3196_10000,14545633.0,14106074.0,439559.34,0.0
11.147294,3.450722,9.53969,15.14648,10.321127,2.0626254,53.47013,16.94021,-1.0273783,2.4794643,3.0615697,3.9154181,11.132678,3.802893,5.275846,-3.4693794,7.667273,21.997765,8.512339,7.4106045,3.8155684,2.767593,17.966167,12.509568,1.8310469,1.4576842,-1.2344972,10.428602,5.2843695,3.369576,1.1261737,1.2069017,liver cancer - patient 3196,1,3613,liver cancer - patient 3196_10000,114898.81,113321.22,1577.5961,0.0
8.0123625,3.8598313,6.9073143,10.629543,7.2995296,1.2952919,28.490456,9.794706,-0.034014165,1.3405751,1.9761839,2.7295215,8.211285,3.073741,4.3266783,-1.5806516,5.9923677,14.012981,5.85546,6.1605234,3.6944132,1.760801,10.651623,10.09561,2.471259,1.5100665,-0.6060897,6.5072803,4.381096,2.3803005,2.5009918,1.0453982,liver cancer - patient 3196,1,6501,liver cancer - patient 3196_10000,59703.465,59203.08,500.38696,0.0
16.414402,15.448956,28.135967,26.19895,16.85043,7.3124895,170.41763,85.684166,0.7636571,11.875452,20.772171,8.253304,27.749878,19.479986,5.420182,-10.968913,9.850477,60.03669,8.306643,13.92653,8.814257,-2.8575342,21.079443,42.135757,5.4283743,0.4598694,0.119994044,48.095596,18.401648,4.0021152,-7.413838,9.748164,liver cancer - patient 3196,1,9177,liver cancer - patient 3196_10000,925469.8,906278.4,19191.445,0.0
21.46593,43.01816,69.571465,40.104664,32.20196,11.272608,459.52844,318.47574,0.76742184,23.869566,52.884857,10.704751,55.773396,41.94879,6.6920004,-15.784259,13.74479,108.04776,7.628275,24.286818,12.484886,-4.8073225,35.950226,102.31298,9.307921,-0.5009805,0.84267014,151.83884,36.377125,4.4563093,-12.262581,17.968245,liver cancer - patient 3196,1,8492,liver cancer - patient 3196_10000,7054162.0,6885676.0,168485.92,0.0
20.704494,5.494404,12.32921,37.610733,17.319832,2.6510324,195.21924,26.131985,-1.1465653,1.586468,3.1521373,4.904293,18.760242,4.741559,6.6440005,-3.6736748,11.332265,50.55046,13.542616,13.192749,5.9984536,4.3779488,30.914696,25.099255,3.0673156,1.7892413,-2.8030312,13.488076,8.54546,3.655199,4.486047,1.9682186,liver cancer - patient 3196,1,397,liver cancer - patient 3196_10000,822362.7,803474.56,18888.135,0.0
7.846038,2.938653,8.095276,11.617483,7.7803974,1.6637228,32.782787,10.435137,-0.36417347,2.0062826,2.1398537,3.508141,9.081539,2.8433933,4.750271,-2.565943,5.7701244,14.436708,6.378501,5.501804,2.692853,2.622311,11.935339,10.478516,2.1499145,2.2175283,-1.0882742,8.113587,3.843051,2.7292233,0.98622084,1.0265462,liver cancer - patient 3196,1,4495,liver cancer - patient 3196_10000,63617.96,62991.633,626.32684,0.0
19.22913,1.112508,-4.146382,4.420988,-2.0369234,7.6979675,8.712589,-2.9783528,71.32103,24.85453,7.7487755,7.00675,8.34789,-6.101358,-0.29396665,8.552055,4.2914667,10.799321,19.413073,-2.2125084,-7.958731,1.9222316,-0.79328907,-5.5450325,22.838558,10.043134,46.539753,11.074078,14.136454,38.04671,66.11293,5.518035,liver cancer - patient 3196,1,2457,liver cancer - patient 3196_10000,556099.25,550513.06,5586.1797,0.0
0.71528536,14.04461,10.743374,4.6567583,8.913477,7.2860737,2.056198,14.542008,2.7071338,20.503624,20.820717,5.1459527,9.118927,19.355034,1.6231513,-10.1409025,3.3877301,3.4499795,-1.9584917,17.196898,2.3999958,-3.517647,5.076465,18.589825,7.153206,-2.2601147,3.2425306,19.8518,6.644623,1.379818,-10.322534,15.505405,liver cancer - patient 3196,1,220,liver cancer - patient 3196_10000,34087.906,33084.637,1003.26843,0.0
14.865927,3.6224556,-4.8317904,12.06806,-3.8194883,22.281994,19.56863,-2.6842992,257.74246,95.00286,45.638996,11.091196,9.578083,-2.6806746,-2.60308,-1.555959,9.408379,8.920395,42.063442,1.962976,-6.390855,0.71710664,-0.7904366,-7.5139813,126.49515,14.88963,203.05247,88.29825,32.67896,103.1899,137.69107,20.593277,liver cancer - patient 3196,1,1870,liver cancer - patient 3196_10000,4455335.5,4380059.5,75276.05,0.0
13.080567,4.0483932,8.547102,23.041315,13.381615,1.661413,74.92017,11.457672,0.08769518,1.4005198,1.304374,3.6678712,16.094265,2.9010346,6.9813895,-1.8088455,7.7065196,23.914476,6.610339,12.640745,4.2015142,5.7197585,21.337818,24.637062,3.3001194,2.4403787,-1.2539548,7.138811,6.076708,5.351404,5.1441708,0.8117221,liver cancer - patient 3196,1,4955,liver cancer - patient 3196_10000,240567.12,237582.34,2984.7751,0.0
9.6834545,3.3091772,7.4894967,15.812595,9.822564,1.5305698,45.45564,10.787205,0.080607355,1.5714576,1.2519683,3.0062637,12.001965,2.7116637,6.0823936,-1.9015927,6.804393,17.300514,5.8870726,9.037785,3.3775458,4.171982,14.933341,16.63773,2.9864101,2.378278,-0.75687623,6.486492,5.0492225,4.381856,3.5905035,1.0371903,liver cancer - patient 3196,1,4977,liver cancer - patient 3196_10000,120600.1,119453.31,1146.7891,0.0
88.01198,11.075061,29.93982,244.89247,45.888115,4.8905716,7633.4014,147.10605,-1.7124431,2.9747977,6.553201,10.327181,59.17521,8.806749,10.946428,-7.4402246,27.202194,556.7396,38.60304,28.12744,11.495083,4.0892363,143.27863,92.608894,5.742709,3.863603,-4.1444807,57.76837,25.472658,5.5232744,4.6877184,2.4259381,liver cancer - patient 3196,1,7192,liver cancer - patient 3196_10000,833638500.0,804630100.0,29008464.0,0.0
22.534529,28.749321,48.50714,36.72977,28.299751,9.676293,488.1676,202.95033,-0.034492493,18.014545,29.656422,9.360029,42.143738,28.232502,6.3728104,-13.050584,14.897102,96.52504,8.408918,19.96502,10.936731,-4.0207644,31.106895,65.68782,7.6498737,0.15603924,0.5401319,96.094315,34.41876,4.6363316,-9.0577965,13.122978,liver cancer - patient 3196,1,7847,liver cancer - patient 3196_10000,5663162.5,5521571.0,141591.6,0.0
24.185947,23.158844,39.5553,37.92771,22.920567,7.790867,515.37573,156.24988,-0.40583694,12.847569,21.701906,8.378782,37.395218,21.337532,6.7590466,-11.527316,14.481185,104.15926,10.6516,17.994925,10.240315,-3.3237941,32.078484,50.73636,6.865658,0.6510084,0.111591876,71.568054,26.995958,4.6206207,-7.0641327,10.543803,liver cancer - patient 3196,1,7968,liver cancer - patient 3196_10000,5513620.5,5368570.0,145050.61,0.0
44.433083,9.882435,25.405792,83.70165,23.28101,5.852192,1811.6866,103.142555,-1.5519619,4.326334,7.7622905,8.342944,36.980377,9.360821,7.6940207,-7.2488413,18.74896,208.47627,24.441296,16.3596,9.274742,0.3103808,63.089935,40.893555,5.48405,2.732141,-2.570631,44.86145,22.586315,4.7794523,0.95509183,3.125369,liver cancer - patient 3196,1,7489,liver cancer - patient 3196_10000,49998970.0,48369150.0,1629816.0,0.0
