epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,test_beta_S,main_folder,losses_file,run
23,433.2021593333333,407.5516133333333,25.650544933333332,0.0,473.467168,448.374364,25.092801066666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
24,450.0304433333333,424.0876446666667,25.942804000000002,0.0,473.914436,448.81145533333336,25.10298273333333,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
25,432.564134,407.116776,25.447361133333334,0.0,468.6142126666667,443.59514866666666,25.0190658,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
26,425.37526333333335,399.799316,25.5759458,0.0,464.63133666666664,439.61317333333335,25.018161466666665,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
27,437.833432,411.99754133333334,25.835892133333335,0.0,464.23852266666665,439.14215533333333,25.096365933333335,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
28,438.92695333333336,413.2673786666667,25.659576333333334,0.0,460.7356453333333,435.7421646666666,24.993482933333333,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
29,423.4119826666667,397.76774666666665,25.644234733333334,0.0,460.768772,435.8697746666667,24.89899773333333,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
30,416.1855733333333,390.6030073333333,25.58256553333333,0.0,461.0958386666667,436.04586266666666,25.049979800000003,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
31,405.6543953333333,380.21823333333333,25.436158533333334,0.0,453.52145533333334,428.56509,24.9563686,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
32,430.9492613333333,405.2122913333333,25.736971999999998,0.0,451.91984866666667,427.0848526666667,24.834999266666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
33,414.8867026666667,389.6296646666667,25.257040800000002,0.0,450.32675666666665,425.4882953333333,24.838466533333335,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
34,408.37742933333334,383.0011433333333,25.376286466666667,0.0,448.178452,423.34845133333334,24.829999333333333,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
35,393.5627206666667,368.780902,24.781821066666666,0.0,446.23902333333336,421.40838933333333,24.830632400000002,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
36,398.9589633333333,373.88708933333334,25.071872733333333,0.0,444.5496733333333,419.72900533333336,24.820671466666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
37,392.12711733333333,367.11699733333336,25.010121733333335,0.0,443.2206973333333,418.40169133333336,24.819008266666668,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
38,400.54022,374.56630866666666,25.973913733333333,0.0,442.37308466666667,417.5720773333333,24.801010333333334,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
39,395.830312,370.68595666666664,25.1443568,0.0,440.4959533333333,415.6962986666667,24.799649666666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
40,389.3088673333333,364.424774,24.884091066666667,0.0,440.010198,415.31292866666666,24.6972752,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
41,387.86712266666666,362.5320406666667,25.335078666666668,0.0,437.66179,412.9476466666667,24.7141456,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
42,384.30266866666665,359.1299393333333,25.1727288,0.0,436.804678,412.0783533333333,24.726328000000002,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
43,393.9343606666667,368.34487866666666,25.589481533333334,0.0,436.39948466666664,411.68717666666663,24.7123104,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
44,388.6758766666666,363.36973133333333,25.306148266666664,0.0,434.3316733333333,409.59578266666665,24.7358906,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
45,392.5668426666667,366.915046,25.651799866666668,0.0,433.33085,408.59534933333333,24.735498333333332,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
46,388.88997666666666,363.4973533333333,25.392621133333332,0.0,432.69418733333333,407.937656,24.756528399999997,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
47,395.00610466666666,369.50497866666666,25.501125666666667,0.0,431.6601166666667,406.926802,24.733315666666666,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
48,383.07873466666666,358.00058133333334,25.078152199999998,0.0,431.70536999999996,407.0675606666666,24.637809266666668,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
49,384.33403933333335,359.02241599999996,25.311620533333333,0.0,429.7891866666667,405.1238633333333,24.6653232,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
50,379.41471533333333,354.2341313333334,25.1805874,0.0,428.17754733333334,403.4536606666667,24.723886733333334,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
51,379.783336,354.37619333333333,25.407136400000002,0.0,428.17489466666666,403.46268200000003,24.7122144,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
52,380.1792766666667,354.58599200000003,25.593283266666667,0.0,426.300646,401.54431,24.756331933333335,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
53,383.2688373333333,357.6996553333333,25.5691794,0.0,425.2843946666666,400.53457466666663,24.7498142,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
54,371.57259400000004,345.9848446666667,25.587751733333334,0.0,424.27097,399.50936,24.761617133333335,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
55,380.48746666666665,354.99509866666665,25.492372466666666,0.0,423.8494493333334,399.0885773333333,24.7608738,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
56,376.7552073333334,351.4154326666667,25.339774666666667,0.0,423.99085399999996,399.28127466666666,24.7095794,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
57,370.3366153333333,345.09569066666666,25.24092573333333,0.0,422.45693800000004,397.75164133333334,24.70529766666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
58,376.84682799999996,351.54331333333334,25.3035116,0.0,422.534036,397.79570466666667,24.738328466666665,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
59,375.1002366666667,349.2083993333333,25.891836333333334,0.0,420.25634333333335,395.47000599999996,24.7863328,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
60,371.73326133333336,345.69314533333335,26.040117733333332,0.0,419.36803066666664,394.5806053333333,24.787428533333333,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
61,374.306106,348.7930453333333,25.513062666666666,0.0,418.88399933333335,394.09418466666665,24.7898116,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
62,362.5535586666667,337.401382,25.152173533333333,0.0,420.23204266666664,395.38885866666664,24.843186666666668,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
63,366.613244,340.814998,25.7982396,0.0,416.9675413333333,392.10770733333334,24.85983866666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
64,369.8717546666667,344.617418,25.254332733333335,0.0,416.97785266666665,392.212956,24.764897066666666,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
65,364.612952,339.153142,25.4598108,0.0,415.54050533333333,390.7819146666667,24.758594133333336,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
66,362.189644,337.28731933333336,24.902321866666668,0.0,414.48750533333333,389.70584733333334,24.78166386666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
67,353.423546,328.13626266666665,25.287283,0.0,414.31477466666666,389.5291466666667,24.7856254,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
68,362.84407266666665,336.92501066666665,25.91906253333333,0.0,413.417928,388.60111133333334,24.8168154,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
69,357.003788,331.67668799999996,25.327104000000002,0.0,413.381838,388.57129333333336,24.810540266666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
70,370.87452666666667,344.76975066666665,26.104776466666667,0.0,412.658388,387.8264173333333,24.8319702,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
71,357.9762773333333,332.388616,25.587656799999998,0.0,412.71234333333337,387.88028733333334,24.832053466666665,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
72,364.28088066666663,338.91178,25.369101399999998,0.0,414.08135533333336,389.21636133333334,24.8649894,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
73,351.9028026666667,326.538754,25.364049,0.0,410.22800333333333,385.39269666666667,24.835306933333335,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
74,354.44800733333335,329.15651133333336,25.291492666666667,0.0,410.287246,385.45300599999996,24.834236133333334,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
75,363.8243953333333,338.3708766666667,25.453519200000002,0.0,409.654948,384.8258173333333,24.82913093333333,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
76,353.94550799999996,328.76119800000004,25.184309733333333,0.0,409.45695333333333,384.63658066666665,24.820372799999998,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
77,357.909224,332.30317733333334,25.606040333333333,0.0,408.69911800000006,383.8442126666667,24.854905133333332,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
78,347.42853933333333,322.1153806666667,25.31316233333333,0.0,408.53037266666666,383.65622933333333,24.8741396,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
79,359.63111399999997,333.6988466666667,25.9322618,0.0,408.152222,383.28024666666664,24.8719816,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
80,356.716036,331.21829133333335,25.497739533333334,0.0,408.70370733333334,383.91409533333336,24.789604866666664,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
81,351.15519333333333,325.90370199999995,25.251488400000003,0.0,406.36843733333336,381.53382933333336,24.8346054,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
82,352.27297400000003,326.4995006666667,25.773471733333334,0.0,405.8271306666667,380.978206,24.848922333333334,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
83,357.40297266666664,331.686332,25.7166362,0.0,406.3016146666667,381.46074933333335,24.840866133333336,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
84,347.1785586666667,321.75925533333333,25.4193088,0.0,405.2198313333333,380.33534,24.884489733333332,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
85,351.5599473333333,325.94063466666665,25.619315266666668,0.0,405.5461813333333,380.64226933333333,24.903911466666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
86,343.1998673333334,318.05392866666665,25.145934800000003,0.0,404.6677026666667,379.75813800000003,24.909559066666667,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
87,336.5826246666667,311.3020553333333,25.280575933333335,0.0,404.0253153333333,379.10848,24.916833666666665,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/2,./data/tuner/agren_40_emb/runs/2/losses.csv,2
